1.5787,-0.27872,-0.2179,-0.041179,-0.20016,-0.1571,-0.088439,0.16121,0.23367,0.60131,0.85806,1.0946,0.65658,1
0.35403,-0.75584,-0.1975,0.4416,-0.60096,-0.11505,0.51516,0.18024,-0.084891,0.48184,0.84171,-0.15189,1.1642,1
-3.6537,2.6113,0.24935,1.1576,1.7162,-0.64824,-0.30697,1.0696,1.0422,2.1143,0.32013,0.62669,-0.25698,3
0.71293,0.12343,0.33479,-0.19835,0.071645,0.048524,-0.51495,-2.2595,0.82565,0.25696,-0.97449,0.90594,0.21561,1
0.36981,-0.024874,-0.087502,0.25379,0.36176,0.078192,-0.081993,-1.7435,0.28229,0.28437,-1.3792,0.39361,0.69312,1
0.0024018,0.69405,0.12937,0.023906,-0.02995,-0.61917,0.31688,-1.2234,1.1431,-1.6188,-2.5114,1.2568,0.51046,1
0.31879,0.61491,0.11911,0.056796,0.088581,-0.16073,0.51633,-0.50045,0.20717,0.06974,-1.8854,0.70241,1.0493,1
-0.039283,0.64279,0.25237,0.12973,0.1314,-0.42146,0.4832,-0.051254,0.36998,-0.97544,-2.5119,1.5057,-0.048162,1
0.14753,-0.042194,0.17619,0.037876,-0.27026,-0.16883,0.034215,-0.79388,0.85911,-1.4509,-0.34269,-0.12644,0.95269,1
0.82972,-0.080423,-0.0026549,0.23974,0.24292,0.067999,0.37606,-0.16004,-0.0013138,0.67222,-0.58996,-0.099568,0.94881,1
-0.14433,0.29172,0.02667,-0.038464,0.064984,-0.0061107,0.39014,-0.42557,-0.67542,-0.042936,-0.87293,-0.7355,1.1214,1
-0.14294,0.5225,-0.015581,0.079475,0.15551,-0.052551,0.22573,-0.36075,-0.25174,-0.99389,-1.4977,0.32099,0.38568,1
-0.045849,0.23247,0.067435,0.044167,-0.27536,-0.10566,0.45748,-0.45784,0.017322,-0.19113,-0.93172,-0.82263,1.7562,1
0.096385,0.54175,0.17398,0.07951,0.16684,-0.17409,0.29345,-0.021218,0.08783,-0.90896,-2.3871,1.2754,-0.1119,1
0.74296,0.063118,0.057439,-0.016311,-0.024914,0.018846,-0.11383,-0.3014,0.67521,-1.2096,-0.93481,0.41746,0.23091,1
0.54038,0.16561,-0.054124,0.077314,0.031308,0.11497,0.075917,-0.071468,-0.18695,-0.4378,-0.54303,0.37157,1.0008,1
0.94368,0.22215,0.071711,0.054229,0.028702,0.013846,0.28171,0.089176,0.45492,-0.01211,-0.75421,0.10874,0.21562,1
-0.1128,0.47308,0.05171,0.078439,0.34153,0.074449,0.47721,-0.17417,-0.93043,0.13078,-0.79312,0.32516,-0.086629,1
0.10678,0.63724,0.13966,0.0778,0.29578,-0.046163,0.6197,0.12284,-0.35338,0.26984,-1.6414,0.45391,0.52374,1
0.3452,0.76205,0.11456,0.11917,0.30505,-0.13095,0.61612,-0.19982,-0.23615,0.4924,-1.9009,0.95388,-0.29994,1
0.82736,0.46304,0.096927,0.044917,0.10419,-0.043191,0.37998,-0.13402,0.24877,0.18598,-1.7233,0.44403,0.70016,1
0.33167,0.39085,0.073322,0.1123,-0.061562,-0.24505,0.24868,-0.28302,0.59717,-1.2892,-1.6962,0.75053,0.14172,1
-5.5068,3.242,0.33571,-0.20394,2.1722,2.8071,-0.82837,-1.3553,-0.39048,1.8237,-2.2813,1.8219,-0.10415,3
